"","X.SUBMITTED.ID","FBID_KEY","NAME","SYMBOL","phenotype"
"6798","FBgn0017572","FBgn0017572","Mo25","Mo25","lethal_recessive"
"6799","FBgn0027492","FBgn0027492","widerborst","wdb","lethal_recessive"
"6800","FBgn0003317","FBgn0003317","saxophone","sax","lethal_recessive"
"6801","FBgn0001469","FBgn0001469","lethal (1) 8Aa","l(1)8Aa","lethal_recessive"
"6802","FBgn0035708","FBgn0035708","axundead","axed","lethal_recessive"
"6803","FBgn0010848","FBgn0010848","lethal (3) 04713","l(3)04713","lethal_recessive"
"6804","FBgn0015019","FBgn0015019","Chaperonin containing TCP1 subunit 3","CCT3","lethal_recessive"
"6805","FBgn0026653","FBgn0026653","lethal (2) 3A2","l(2)3A2","lethal_recessive"
"6806","FBgn0000482","FBgn0000482","deep orange","dor","lethal_recessive"
"6807","FBgn0005719","FBgn0005719","lethal (1) TK127","l(1)TK127","lethal_recessive"
"6808","FBgn0005743","FBgn0005743","lethal (1) TK235","l(1)TK235","lethal_recessive"
"6809","FBgn0284435","FBgn0284435","trynity","tyn","lethal_recessive"
"6810","FBgn0002227","FBgn0002227","lethal (3) 68Ag","l(3)68Ag","lethal_recessive"
"6811","FBgn0065761","FBgn0065761","lethal (2) SH0478","l(2)SH0478","lethal_recessive"
"6812","FBgn0024836","FBgn0024836","starry night","stan","lethal_recessive"
"6813","FBgn0003595","FBgn0003595","Suppressor of variegation 3-4","Su(var)3-4","lethal_recessive"
"6814","FBgn0065425","FBgn0065425","lethal (2) SH1515","l(2)SH1515","lethal_recessive"
"6815","FBgn0065348","FBgn0065348","lethal (2) SH1810","l(2)SH1810","lethal_recessive"
"6816","FBgn0002380","FBgn0002380","lethal (3) 93Bb","l(3)93Bb","lethal_recessive"
"6817","FBgn0013503","FBgn0013503","lethal (1) PB7","l(1)PB7","lethal_recessive"
"6818","FBgn0060700","FBgn0060700","lethal (3) S071802b","l(3)S071802b","lethal_recessive"
"6819","FBgn0265195","FBgn0265195","vegetable","veg","lethal_recessive"
"6820","FBgn0003950","FBgn0003950","uncoordinated","unc","lethal_recessive"
"6821","FBgn0000780","FBgn0000780","female sterile (1) A1509","fs(1)A1509","lethal_recessive"
"6822","FBgn0263905","FBgn0263905","-","l(3)ML72","lethal_recessive"
"6823","FBgn0083254","FBgn0083254","Enhancer of smoDN group B-right","E(smoDN)B-right","lethal_recessive"
"6824","FBgn0065495","FBgn0065495","lethal (2) SH1224","l(2)SH1224","lethal_recessive"
"6825","FBgn0060305","FBgn0060305","lethal (3) S148801a","l(3)S148801a","lethal_recessive"
"6826","FBgn0010355","FBgn0010355","TBP-associated factor 1","Taf1","lethal_recessive"
"6827","FBgn0083083","FBgn0083083","l(2)49Fn","l(2)49Fn","lethal_recessive"
"6828","FBgn0036341","FBgn0036341","Syntaxin 13","Syx13","lethal_recessive"
"6829","FBgn0027185","FBgn0027185","lethal (2) 60A-H","l(2)60A-H","lethal_recessive"
"6830","FBgn0065614","FBgn0065614","lethal (2) SH0824","l(2)SH0824","lethal_recessive"
"6831","FBgn0000259","FBgn0000259","Casein kinase II beta subunit","CkIIbeta","lethal_recessive"
"6832","FBgn0029066","FBgn0029066","lethal (1) G0280","l(1)G0280","lethal_recessive"
"6833","FBgn0264493","FBgn0264493","roadkill","rdx","lethal_recessive"
"6834","FBgn0060798","FBgn0060798","lethal (3) S057706b","l(3)S057706b","lethal_recessive"
"6835","FBgn0060310","FBgn0060310","lethal (3) S147915d","l(3)S147915d","lethal_recessive"
"6836","FBgn0028256","FBgn0028256","lethal (3) 76BDg","l(3)76BDg","lethal_recessive"
"6837","FBgn0013937","FBgn0013937","Enhancer of seven in absentia 1","E(sina)1","lethal_recessive"
"6838","FBgn0002396","FBgn0002396","lethal (3) 93Fc","l(3)93Fc","lethal_recessive"
"6839","FBgn0027650","FBgn0027650","lethal (2) 50B","l(2)50B","lethal_recessive"
"6840","FBgn0061009","FBgn0061009","lethal (3) S026222b","l(3)S026222b","lethal_recessive"
"6841","FBgn0019960","FBgn0019960","Mitofilin","Mitofilin","lethal_recessive"
"6842","FBgn0020621","FBgn0020621","Protein kinase N","Pkn","lethal_recessive"
"6843","FBgn0019870","FBgn0019870","lethal (3) 96Ad","l(3)96Ad","lethal_recessive"
"6844","FBgn0015978","FBgn0015978","lethal (2) PC4-D","l(2)PC4-D","lethal_recessive"
"6845","FBgn0263882","FBgn0263882","-","l(3)C10","lethal_recessive"
"6846","FBgn0005242","FBgn0005242","lethal of Roberts 102","l(3)R102","lethal_recessive"
"6847","FBgn0021789","FBgn0021789","lethal (2) rH280","l(2)rH280","lethal_recessive"
"6848","FBgn0030753","FBgn0030753","rings lost","rngo","lethal_recessive"
"6849","FBgn0262116","FBgn0262116","Ribonuclease kappa","RNASEK","lethal_recessive"
"6850","FBgn0028564","FBgn0028564","slug","slug","lethal_recessive"
"6851","FBgn0065547","FBgn0065547","lethal (2) SH1046","l(2)SH1046","lethal_recessive"
"6852","FBgn0011648","FBgn0011648","Mothers against dpp","Mad","lethal_recessive"
"6853","FBgn0021871","FBgn0021871","lethal (2) k13805","l(2)k13805","lethal_recessive"
"6854","FBgn0067656","FBgn0067656","sd-11","sd-11","lethal_recessive"
"6855","FBgn0021792","FBgn0021792","lethal (2) k17031","l(2)k17031","lethal_recessive"
"6856","FBgn0016131","FBgn0016131","Cyclin-dependent kinase 4","Cdk4","lethal_recessive"
"6857","FBgn0060320","FBgn0060320","lethal (3) S147114","l(3)S147114","lethal_recessive"
"6858","FBgn0060657","FBgn0060657","lethal (3) S082808b","l(3)S082808b","lethal_recessive"
"6859","FBgn0027186","FBgn0027186","lethal (2) 60A-F","l(2)60A-F","lethal_recessive"
"6860","FBgn0000352","FBgn0000352","costa","cos","lethal_recessive"
"6861","FBgn0013496","FBgn0013496","lethal (1) 14Ae","l(1)14Ae","lethal_recessive"
"6862","FBgn0038659","FBgn0038659","Endophilin A","EndoA","lethal_recessive"
"6863","FBgn0060322","FBgn0060322","lethal (3) S146901","l(3)S146901","lethal_recessive"
"6864","FBgn0003380","FBgn0003380","Shaker","Sh","lethal_recessive"
"6865","FBgn0065807","FBgn0065807","lethal (2) SH0390","l(2)SH0390","lethal_recessive"
"6866","FBgn0014135","FBgn0014135","branchless","bnl","lethal_recessive"
"6867","FBgn0001562","FBgn0001562","lethal (1) 19Fb","l(1)19Fb","lethal_recessive"
"6868","FBgn0000837","FBgn0000837","female sterile (1) M21","fs(1)M21","lethal_recessive"
"6869","FBgn0062531","FBgn0062531","lethal (3) 02727a","l(3)02727a","lethal_recessive"
"6870","FBgn0016628","FBgn0016628","Enhancer of glass 2D","E(gl)2D","lethal_recessive"
"6871","FBgn0026533","FBgn0026533","Dek","Dek","lethal_recessive"
"6872","FBgn0065969","FBgn0065969","lethal (2) SH0006","l(2)SH0006","lethal_recessive"
"6873","FBgn0024628","FBgn0024628","lethal (2) k15306","l(2)k15306","lethal_recessive"
"6874","FBgn0003189","FBgn0003189","rudimentary","r","lethal_recessive"
"6875","FBgn0065661","FBgn0065661","lethal (2) SH0713","l(2)SH0713","lethal_recessive"
"6876","FBgn0065150","FBgn0065150","lethal (3) SH070","l(3)SH070","lethal_recessive"
"6877","FBgn0028026","FBgn0028026","lethal (3) S103505b","l(3)S103505b","lethal_recessive"
"6878","FBgn0065472","FBgn0065472","lethal (2) SH1328","l(2)SH1328","lethal_recessive"
"6879","FBgn0063408","FBgn0063408","lethal (3) 3450-O","l(3)3450-O","lethal_recessive"
"6880","FBgn0001311","FBgn0001311","krotzkopf verkehrt","kkv","lethal_recessive"
"6881","FBgn0028092","FBgn0028092","lethal (3) S079311b","l(3)S079311b","lethal_recessive"
"6882","FBgn0005322","FBgn0005322","no mitochondrial derivative","nmd","lethal_recessive"
"6883","FBgn0032921","FBgn0032921","M-phase phosphoprotein 6","Mpp6","lethal_recessive"
"6884","FBgn0014973","FBgn0014973","lethal (1) 13Fc","l(1)13Fc","lethal_recessive"
"6885","FBgn0021986","FBgn0021986","lethal (2) k09801","l(2)k09801","lethal_recessive"
"6886","FBgn0001239","FBgn0001239","Hooked veins","Hooked-veins","lethal_recessive"
"6887","FBgn0260094","FBgn0260094","-","2L1923","lethal_recessive"
"6888","FBgn0065824","FBgn0065824","lethal (2) SH0362","l(2)SH0362","lethal_recessive"
"6889","FBgn0060338","FBgn0060338","lethal (3) S144507a","l(3)S144507a","lethal_recessive"
"6890","FBgn0065297","FBgn0065297","lethal (2) SH1996","l(2)SH1996","lethal_recessive"
"6891","FBgn0069309","FBgn0069309","X-31-10","X-31-10","lethal_recessive"
"6892","FBgn0061509","FBgn0061509","lethal (2) 24Aa","l(2)24Aa","lethal_recessive"
"6893","FBgn0016738","FBgn0016738","SR3-8","SR3-8","lethal_recessive"
"6894","FBgn0028500","FBgn0028500","RIC1 homolog","Rich","lethal_recessive"
"6895","FBgn0010734","FBgn0010734","lethal (3) 01029","l(3)01029","lethal_recessive"
"6896","FBgn0060611","FBgn0060611","lethal (3) S090303","l(3)S090303","lethal_recessive"
"6897","FBgn0082628","FBgn0082628","S(CycE[JP])20S1","S(CycE[JP])20S1","lethal_recessive"
"6898","FBgn0263995","FBgn0263995","couch potato","cpo","lethal_recessive"
"6899","FBgn0027289","FBgn0027289","lethal (1) G0164","l(1)G0164","lethal_recessive"
"6900","FBgn0283508","FBgn0283508","narrow","nw","lethal_recessive"
"6901","FBgn0005359","FBgn0005359","Suppressor of white-apricot B on 2","Su(w[a])B2","lethal_recessive"
"6902","FBgn0014314","FBgn0014314","lethal (3) ry114","l(3)ry114","lethal_recessive"
"6903","FBgn0065327","FBgn0065327","lethal (2) SH1895","l(2)SH1895","lethal_recessive"
"6904","FBgn0001133","FBgn0001133","grauzone","grau","lethal_recessive"
"6905","FBgn0001393","FBgn0001393","lethal (1) 2Ce","l(1)2Ce","lethal_recessive"
"6906","FBgn0065567","FBgn0065567","lethal (2) SH0977","l(2)SH0977","lethal_recessive"
"6907","FBgn0014143","FBgn0014143","crocodile","croc","lethal_recessive"
"6908","FBgn0065213","FBgn0065213","lethal (2) SH2258","l(2)SH2258","lethal_recessive"
"6909","FBgn0040122","FBgn0040122","lethal (2) 23CDf","l(2)23CDf","lethal_recessive"
"6910","FBgn0021839","FBgn0021839","lethal (2) k15206","l(2)k15206","lethal_recessive"
"6911","FBgn0020295","FBgn0020295","kiwi","kiwi","lethal_recessive"
"6912","FBgn0259483","FBgn0259483","MOB kinase activator 4","Mob4","lethal_recessive"
"6913","FBgn0263133","FBgn0263133","mitochondrial translation elongation factor G 1","mEFG1","lethal_recessive"
"6914","FBgn0001767","FBgn0001767","lethal (1) M36","l(1)M36","lethal_recessive"
"6915","FBgn0000601","FBgn0000601","Enhancer of variegation 100","E(var)100C-F","lethal_recessive"
"6916","FBgn0065356","FBgn0065356","lethal (2) SH1760","l(2)SH1760","lethal_recessive"
"6917","FBgn0002192","FBgn0002192","lethal (3) 63Bc","l(3)63Bc","lethal_recessive"
"6918","FBgn0060743","FBgn0060743","lethal (3) S066208","l(3)S066208","lethal_recessive"
"6919","FBgn0028106","FBgn0028106","lethal (3) S070103","l(3)S070103","lethal_recessive"
"6920","FBgn0000499","FBgn0000499","dishevelled","dsh","lethal_recessive"
"6921","FBgn0065585","FBgn0065585","lethal (2) SH0912","l(2)SH0912","lethal_recessive"
"6922","FBgn0066360","FBgn0066360","lethal (1) 8Da","l(1)8Da","lethal_recessive"
"6923","FBgn0060568","FBgn0060568","lethal (3) S096507b","l(3)S096507b","lethal_recessive"
"6924","FBgn0010920","FBgn0010920","lethal (3) 07217","l(3)07217","lethal_recessive"
"6925","FBgn0004965","FBgn0004965","coquilled","coq","lethal_recessive"
"6926","FBgn0005350","FBgn0005350","Spread dominant","Spread-d","lethal_recessive"
"6927","FBgn0028006","FBgn0028006","lethal (3) S115909","l(3)S115909","lethal_recessive"
"6928","FBgn0011391","FBgn0011391","lethal (3) j6B4","l(3)j6B4","lethal_recessive"
"6929","FBgn0060790","FBgn0060790","lethal (3) SzB90Cm","l(3)SzB90Cm","lethal_recessive"
"6930","FBgn0010076","FBgn0010076","Nicked of Klein","Ni-K","lethal_recessive"
"6931","FBgn0000583","FBgn0000583","equatorial-less","eql","lethal_recessive"
"6932","FBgn0026257","FBgn0026257","caravaggio","cav","lethal_recessive"
"6933","FBgn0002480","FBgn0002480","lethal (3) SG37","l(3)SG37","lethal_recessive"
"6934","FBgn0086443","FBgn0086443","Asparaginyl-tRNA synthetase","AsnRS","lethal_recessive"
"6935","FBgn0003430","FBgn0003430","sloppy paired 1","slp1","lethal_recessive"
"6936","FBgn0015413","FBgn0015413","lethal (1) 14Db","l(1)14Db","lethal_recessive"
"6937","FBgn0264326","FBgn0264326","DNA polymerase epsilon subunit 1","PolE1","lethal_recessive"
"6938","FBgn0011472","FBgn0011472","lethal (3) neo39","l(3)neo39","lethal_recessive"
"6939","FBgn0005764","FBgn0005764","lethal (1) TK411","l(1)TK411","lethal_recessive"
"6940","FBgn0025497","FBgn0025497","lethal (3) 73Bg","l(3)73Bg","lethal_recessive"
"6941","FBgn0002565","FBgn0002565","Larval serum protein 2","Lsp2","lethal_recessive"
"6942","FBgn0021961","FBgn0021961","lethal (2) k10113","l(2)k10113","lethal_recessive"
"6943","FBgn0019735","FBgn0019735","lethal (1) 9e3-21","l(1)9e3-21","lethal_recessive"
"6944","FBgn0024637","FBgn0024637","lethal (2) k13531","l(2)k13531","lethal_recessive"
"6945","FBgn0028048","FBgn0028048","lethal (3) S096404","l(3)S096404","lethal_recessive"
"6946","FBgn0028235","FBgn0028235","lethal (3) S003220","l(3)S003220","lethal_recessive"
"6947","FBgn0016845","FBgn0016845","lethal (1) N23","l(1)N23","lethal_recessive"
"6948","FBgn0011781","FBgn0011781","lethal (2) rG270","l(2)rG270","lethal_recessive"
"6949","FBgn0016917","FBgn0016917","Signal-transducer and activator of transcription protein at 92E","Stat92E","lethal_recessive"
"6950","FBgn0000100","FBgn0000100","Ribosomal protein LP0","RpLP0","lethal_recessive"
"6951","FBgn0065827","FBgn0065827","lethal (2) SH0357","l(2)SH0357","lethal_recessive"
"6952","FBgn0037301","FBgn0037301","Mms19","Mms19","lethal_recessive"
"6953","FBgn0014127","FBgn0014127","barren","barr","lethal_recessive"
"6954","FBgn0000614","FBgn0000614","Extras","Ext","lethal_recessive"
"6955","FBgn0014997","FBgn0014997","snRNA:U1:21D::snRNA:U1:82Ea","snRNA:U1:21D::snRNA:U1:82Ea","lethal_recessive"
"6956","FBgn0086295","FBgn0086295","aspiny","aspn","lethal_recessive"
"6957","FBgn0024630","FBgn0024630","lethal (2) k14403","l(2)k14403","lethal_recessive"
"6958","FBgn0043900","FBgn0043900","pygopus","pygo","lethal_recessive"
"6959","FBgn0001614","FBgn0001614","lethal (1) discs degenerate 10","l(1)dd10","lethal_recessive"
"6960","FBgn0065394","FBgn0065394","lethal (2) SH1622","l(2)SH1622","lethal_recessive"
"6961","FBgn0065285","FBgn0065285","lethal (2) SH2022","l(2)SH2022","lethal_recessive"
"6962","FBgn0011225","FBgn0011225","jaguar","jar","lethal_recessive"
"6963","FBgn0065619","FBgn0065619","lethal (2) SH0806","l(2)SH0806","lethal_recessive"
"6964","FBgn0021907","FBgn0021907","lethal (2) k11702","l(2)k11702","lethal_recessive"
"6965","FBgn0061144","FBgn0061144","lethal (3) S000417c","l(3)S000417c","lethal_recessive"
"6966","FBgn0014058","FBgn0014058","Su(tor)2-48","Su(tor)2-48","lethal_recessive"
"6967","FBgn0060943","FBgn0060943","lethal (3) S039206b","l(3)S039206b","lethal_recessive"
"6968","FBgn0015444","FBgn0015444","lethal (1) 7Da","l(1)7Da","lethal_recessive"
"6969","FBgn0001549","FBgn0001549","lethal (1) 16Fc","l(1)16Fc","lethal_recessive"
"6970","FBgn0061004","FBgn0061004","lethal (3) S026438","l(3)S026438","lethal_recessive"
"6971","FBgn0030328","FBgn0030328","Amun","Amun","lethal_recessive"
"6972","FBgn0003515","FBgn0003515","scarlet","st","lethal_recessive"
"6973","FBgn0005233","FBgn0005233","lethal of Roberts 33","l(3)R33","lethal_recessive"
"6974","FBgn0019743","FBgn0019743","lethal (1) 8E","l(1)8E","lethal_recessive"
"6975","FBgn0004893","FBgn0004893","brother of odd with entrails limited","bowl","lethal_recessive"
"6976","FBgn0042634","FBgn0042634","lethal (3) S099801b","l(3)S099801b","lethal_recessive"
"6977","FBgn0060993","FBgn0060993","lethal (3) S027335b","l(3)S027335b","lethal_recessive"
"6978","FBgn0060903","FBgn0060903","lethal (3) S043925b","l(3)S043925b","lethal_recessive"
"6979","FBgn0013343","FBgn0013343","Syntaxin 1A","Syx1A","lethal_recessive"
"6980","FBgn0027184","FBgn0027184","lethal (2) 60A-I","l(2)60A-I","lethal_recessive"
"6981","FBgn0013479","FBgn0013479","lethal (1) 1P3","l(1)1P3","lethal_recessive"
"6982","FBgn0067352","FBgn0067352","lethal (3) 95EFd","l(3)95EFd","lethal_recessive"
"6983","FBgn0016823","FBgn0016823","lethal (1) MZ10","l(1)MZ10","lethal_recessive"
"6984","FBgn0028043","FBgn0028043","lethal (3) S098105","l(3)S098105","lethal_recessive"
"6985","FBgn0023458","FBgn0023458","Rabconnectin-3A","Rbcn-3A","lethal_recessive"
"6986","FBgn0260072","FBgn0260072","-","2L2526","lethal_recessive"
"6987","FBgn0065447","FBgn0065447","lethal (2) SH1406","l(2)SH1406","lethal_recessive"
"6988","FBgn0060587","FBgn0060587","lethal (3) S093806b","l(3)S093806b","lethal_recessive"
"6989","FBgn0003444","FBgn0003444","smoothened","smo","lethal_recessive"
"6990","FBgn0060824","FBgn0060824","lethal (3) S051701b","l(3)S051701b","lethal_recessive"
"6991","FBgn0026598","FBgn0026598","Adenomatous polyposis coli 2","Apc2","lethal_recessive"
"6992","FBgn0021821","FBgn0021821","lethal (2) k16210","l(2)k16210","lethal_recessive"
"6993","FBgn0005135","FBgn0005135","lethal (1) Y107","l(1)Y107","lethal_recessive"
"6994","FBgn0000890","FBgn0000890","female sterile (1) M88","fs(1)M88","lethal_recessive"
"6995","FBgn0019773","FBgn0019773","lethal (1) 38","l(1)38","lethal_recessive"
"6996","FBgn0014291","FBgn0014291","lethal (3) 64Bb","l(3)64Bb","lethal_recessive"
"6997","FBgn0260611","FBgn0260611","-","2L1794","lethal_recessive"
"6998","FBgn0028604","FBgn0028604","lethal (2) W3","l(2)W3","lethal_recessive"
"6999","FBgn0013485","FBgn0013485","lethal (1) 5P4","l(1)5P4","lethal_recessive"
"7000","FBgn0002443","FBgn0002443","lethal Payne Right","l(3)PR","lethal_recessive"
"7001","FBgn0001692","FBgn0001692","lethal (1) ESHS13","l(1)ESHS13","lethal_recessive"
"7002","FBgn0000719","FBgn0000719","folded gastrulation","fog","lethal_recessive"
"7003","FBgn0086305","FBgn0086305","scanty","scnt","lethal_recessive"
"7004","FBgn0002499","FBgn0002499","lethal (3) SG60","l(3)SG60","lethal_recessive"
"7005","FBgn0028305","FBgn0028305","lethal (1) G0377","l(1)G0377","lethal_recessive"
"7006","FBgn0065878","FBgn0065878","lethal (2) SH0239","l(2)SH0239","lethal_recessive"
"7007","FBgn0010596","FBgn0010596","lethal (2) 05337","l(2)05337","lethal_recessive"
"7008","FBgn0262509","FBgn0262509","neuromusculin","nrm","lethal_recessive"
"7009","FBgn0005536","FBgn0005536","Myosin binding subunit","Mbs","lethal_recessive"
"7010","FBgn0061113","FBgn0061113","lethal (3) S005916b","l(3)S005916b","lethal_recessive"
"7011","FBgn0010300","FBgn0010300","brain tumor","brat","lethal_recessive"
"7012","FBgn0001185","FBgn0001185","hermaphrodite","her","lethal_recessive"
"7013","FBgn0064177","FBgn0064177","lethal (1) CB-6411-3","l(1)CB-6411-3","lethal_recessive"
"7014","FBgn0065227","FBgn0065227","lethal (2) SH2207","l(2)SH2207","lethal_recessive"
"7015","FBgn0013502","FBgn0013502","lethal (1) PB2","l(1)PB2","lethal_recessive"
"7016","FBgn0027955","FBgn0027955","lethal (3) j6E3","l(3)j6E3","lethal_recessive"
"7017","FBgn0001435","FBgn0001435","lethal (1) 7Bc","l(1)7Bc","lethal_recessive"
"7018","FBgn0065794","FBgn0065794","lethal (2) SH0419","l(2)SH0419","lethal_recessive"
"7019","FBgn0011205","FBgn0011205","fumble","fbl","lethal_recessive"
"7020","FBgn0065628","FBgn0065628","lethal (2) SH0791","l(2)SH0791","lethal_recessive"
"7021","FBgn0002284","FBgn0002284","Proteasome beta6 subunit","Prosbeta6","lethal_recessive"
"7022","FBgn0022306","FBgn0022306","lethal (1) L25.7","l(1)L25.7","lethal_recessive"
"7023","FBgn0063424","FBgn0063424","lethal (2) 44CDa","l(2)44CDa","lethal_recessive"
"7024","FBgn0002475","FBgn0002475","lethal (3) SG30","l(3)SG30","lethal_recessive"
"7025","FBgn0011726","FBgn0011726","twinstar","tsr","lethal_recessive"
"7026","FBgn0015468","FBgn0015468","lethal (2) 44Fc","l(2)44Fc","lethal_recessive"
"7027","FBgn0028229","FBgn0028229","lethal (3) S004624","l(3)S004624","lethal_recessive"
"7028","FBgn0060515","FBgn0060515","lethal (3) S103807b","l(3)S103807b","lethal_recessive"
"7029","FBgn0061162","FBgn0061162","lethal (1) 6C-166","l(1)6C-166","lethal_recessive"
"7030","FBgn0061155","FBgn0061155","lethal (2) 53Da","l(2)53Da","lethal_recessive"
"7031","FBgn0065595","FBgn0065595","lethal (2) SH0892","l(2)SH0892","lethal_recessive"
